Id,unvax
5079,24.83146317961966
5081,21.79775065718136
5083,32.134829001914746
5085,34.04494290200481
5087,29.21348447325677
5089,26.292136369483057
5091,9.438202018595705
5093,27.528090039480528
5095,38.42696716918589
5097,29.55056098714286
5099,24.71910240782187
5101,24.38202266587381
5103,37.07864767732934
5105,38.0898863024595
5107,33.25842642069347
5109,28.651685380049017
5111,29.10112212618623
5113,24.38202259438147
5115,35.955056205048564
5117,28.764045983801296
5119,44.269665813976246
5121,21.23595466793676
5123,33.93258540618661
5125,36.62921752661861
5127,27.640450625082078
5129,29.325841704459563
5131,27.52808918428595
5133,29.55056405694178
5135,28.651687263405183
5137,30.561798740062386
5139,33.370787851638816
5141,33.03370713065356
5143,39.213480023489296
5145,32.2471917138145
5147,41.79775170987924
5149,33.03370956363972
6001,63.617676144997596
6005,38.8489212121581
6007,39.36279729301162
6009,38.64337420124144
6011,39.46556797621833
6013,62.795478475099856
6015,29.08530368901115
6017,48.81808776403825
6019,41.31551421957905
6021,36.69064677830998
6023,49.53751032976283
6025,51.079133005810746
6029,33.91572417446583
6031,27.95477773705088
6033,42.44604552907485
6035,26.618705951119825
6037,51.901334943223
6039,36.58787155711828
6041,73.27852323441199
6045,50.462487342241644
6047,30.318602316964835
6053,50.25693782820712
6055,61.04830451920443
6057,48.40698925316557
6059,53.75128265113908
6061,50.66804074382508
6065,40.39054326415851
6067,47.790344204282384
6069,44.91264187526485
6071,38.43781837740018
6073,42.2404929316874
6075,68.75642234417714
6077,37.615625951608706
6079,45.83761314691686
6081,66.80369542419186
6083,52.82631045684087
6085,67.9342318133824
6087,60.12332783592374
6089,34.326824727542565
6093,39.77389617305579
6095,47.37923914243863
6097,60.5344303646781
6099,34.635151659356865
6101,39.87667028339938
6103,27.852005202824728
6107,34.32682548476439
6109,42.85714246064725
6111,54.36793548938332
6113,51.38746333678477
6115,32.168551455174104
8001,47.81336855130877
8003,38.57331764544732
8005,50.33025171897039
8007,36.85601046928369
8009,21.928665645010966
8011,12.94583813514443
8013,63.93658965231299
8014,64.20078933263943
8015,40.554820497649544
8017,16.116248953645584
8019,35.79920753940246
8021,33.94980419103859
8023,42.27212431754875
8025,13.606339609174642
8027,30.911491523200002
8029,34.874505885112995
8031,57.99207253392195
8033,27.873180621576296
8035,60.634085100573465
8037,57.7278743437441
8039,30.77939152012384
8041,50.066050924491336
8043,31.96829684819226
8045,40.02642095277851
8047,51.783360710932016
8049,53.368560319047624
8051,48.216645194285356
8053,36.98811
8055,37.51651334979297
8057,27.741084277947934
8059,63.143987260302545
8061,16.248348320819115
8063,25.3632755303401
8065,47.952438863802186
8067,59.048877751120486
8069,56.27477065419474
8071,40.026419628613326
8073,22.192865909519494
8075,24.174373631415243
8077,37.38440923800333
8079,52.57596000000001
8081,25.36327616901949
8083,44.782037312004924
8085,37.64861515154407
8087,33.94980076923077
8089,30.779392987527117
8091,53.500656455170926
8093,38.44122097542579
8095,32.62880072118703
8097,53.6327602878071
8099,27.080580044963284
8101,38.9696152383839
8103,20.607662057224392
8105,45.31043705248214
8107,61.95508693336113
8109,20.871861367066344
8111,52.311756
8113,72.3910168093215
8115,28.269486522602453
8117,71.59841044104684
8119,34.74240501559304
8121,20.871863514333196
8123,42.93262676652488
8125,24.966973489556654
9001,62.60162766820896
9003,59.65447439813816
9005,61.991870445552294
9007,68.69918190680532
9009,59.959351500293884
9011,62.398373304470425
9013,55.487803580832555
9015,50.10162753732556
10001,40.06243411853693
10003,52.237250924042335
10005,53.17377795375053
11001,52.37592172026945
12001,50.25329303636769
12003,19.554205605411543
12005,33.02937788785105
12007,24.620059796983544
12009,45.99797389263628
12011,48.63221584404252
12013,23.30293724920962
12015,51.77305094604521
12017,43.76899949011414
12019,31.205673242365716
12021,53.191490745560486
12023,27.355624800052787
12027,31.509623583195765
12029,22.289766597612537
12031,40.12158239094249
12033,36.170212144072195
12035,47.61905337069679
12037,34.34650333703546
12039,39.91894682887353
12041,23.40425632580872
12043,22.593718448062592
12045,33.839921000189264
12047,25.12664575275031
12049,24.72137768321002
12051,30.597770991739633
12053,38.80445709639869
12055,36.67679946375756
12057,41.54002108738007
12059,20.567375294189787
12061,49.94934126061979
12063,29.68591642341085
12065,45.39007185477916
12067,25.025329871997258
12069,48.733535425179326
12071,45.49138614058026
12073,41.438702463849445
12075,30.901721113304955
12077,23.809524765117683
12079,30.699087569288796
12081,44.78216714976332
12083,41.1347525879456
12085,48.93616625643912
12086,56.534954139216275
12087,57.345493787591224
12089,41.33738901360332
12091,38.29787030328857
12093,31.61094263528666
12095,47.2137787178802
12097,46.50456035451113
12099,48.42958290828732
12101,41.438702163588715
12103,48.83485613572167
12105,37.386017062904315
12107,26.13981944788255
12109,51.773050060752325
12111,40.42553308381433
12113,33.3333330912491
12115,55.01519937425343
12117,44.57953350258408
12119,67.78116037350775
12121,25.025328232217724
12123,25.329280643388536
12125,21.884497997361304
12127,43.161094346789184
12129,30.800405409625085
12131,32.42147931517358
12133,20.871326080846224
13001,12.24105483829984
13003,10.546139815638606
13005,12.052730890871922
13007,43.502824964615385
13009,12.052730167375568
13011,15.065912663318063
13013,22.59887027738614
13015,17.137476340292515
13017,11.111110845303076
13019,22.03389808016433
13021,30.320151392901668
13023,7.721280073860537
13025,11.86440576841276
13027,41.61958862269096
13029,46.13935989534366
13031,36.158194337959344
13033,53.10734706940186
13035,14.689265676012605
13037,18.079094658854572
13039,57.78376310741638
13043,19.209040278325126
13045,29.001882490752134
13047,17.7024480974941
13049,10.54613940646206
13051,63.27853117144154
13053,97.63212633155791
13055,12.806027712632757
13057,42.56120580866672
13059,32.58003464108951
13061,34.27495172783572
13063,22.97551469837459
13065,40.11299535060169
13067,57.815442076068024
13069,33.898304465949536
13071,19.96233474427199
13073,36.91148586266154
13075,48.96421834432556
13077,35.78154487128404
13079,22.03389567876312
13081,19.962335814730498
13083,21.657250724260212
13085,12.052730542905097
13087,46.654373127693944
13089,45.00941217785354
13091,7.721280749049775
13093,19.020716757044504
13095,24.29378390786994
13097,36.53484160505628
13099,14.877589251622137
13101,16.007532960248447
13103,28.813558903002576
13105,22.410544735371758
13107,34.46327485816133
13109,24.293785188018262
13111,27.87194281346546
13113,49.717518736709415
13115,17.890770958151325
13117,30.88512311537669
13119,13.370998072273299
13121,43.12617738098006
13123,14.689265802562513
13125,13.9359705221094
13127,60.34764482844971
13129,14.689265397787054
13131,15.254237967150527
13133,56.07595250589658
13135,42.37288112386036
13137,21.468928135316986
13139,39.677213668867395
13141,10.546139957642621
13143,15.630885371092196
13145,26.55367348293526
13147,38.229756149619874
13149,14.124294582490705
13151,25.612052925050552
13153,48.74292969743256
13155,12.052730374906565
13157,32.203390984185035
13159,18.45574386829268
13161,8.097928344787
13163,37.66478265718166
13165,24.858759035118716
13167,12.052730004291313
13169,28.248589720149123
13171,12.429377587260237
13173,12.052731205182047
13175,26.36535007272708
13177,16.007531981945494
13179,55.552655677414826
13181,22.222222235217842
13183,5.838041351197588
13185,34.46327438423853
13187,9.60451984586094
13189,19.397363803761944
13191,50.346443077182414
13193,19.774011592228803
13195,27.871938922942668
13197,15.442561657413835
13199,30.696799605425802
13201,17.32579886347488
13205,17.89077242121784
13207,10.734463622430114
13209,24.10546067018323
13211,29.566854872150703
13213,14.124292878784495
13215,46.51600920131702
13217,18.832391324748556
13219,38.79472916905705
13221,37.66478399057179
13223,24.858756686511374
13225,12.24105425946408
13227,16.760827537163244
13229,32.39170913168681
13231,13.935968856414279
13233,12.241055268487507
13235,13.559321748132636
13237,12.241055013725951
13239,15.065912850596657
13241,38.17229487591956
13243,12.617702514673313
13245,46.44902820271589
13247,18.079096669536025
13249,18.267420755354685
13251,47.45762581507723
13253,11.111110212913983
13255,15.630885556735304
13257,10.734463381872263
13259,24.670431393714388
13261,51.789075273607985
13263,37.85310838443433
13265,20.527307348739498
13267,12.994350236836897
13269,37.28813547115155
13271,22.410545977933552
13273,22.787193380310992
13275,25.98870109660493
13277,24.105461395025923
13279,18.45574376874816
13281,11.487758933406523
13283,10.169492143257337
13285,24.482108631546296
13287,20.338981990921358
13289,9.416196164833194
13291,13.935970037520994
13293,49.09673779332424
13295,28.08535531648153
13297,29.75517875383137
13299,29.001885179669767
13301,16.195855805777615
13303,13.1826748815764
13305,41.242941498633606
13307,21.092278423652694
13309,8.286251929387292
13311,10.546140628372422
13313,25.988699742013644
13315,11.864406548176497
13317,18.832389883010883
13319,23.540489067762024
13321,16.76082699109015
16001,45.80777313899785
16003,33.128829213454075
16005,36.29856834542745
16007,33.53783528643725
16009,35.276071680194086
16011,32.00408982808599
16013,62.6789400671116
16015,25.1533749481933
16017,32.51533824542753
16019,35.173824505408795
16021,24.539875724890045
16023,32.51534052430555
16025,31.083845
16027,29.243352467955734
16029,26.89161377264054
16031,23.824132285482705
16033,27.811861
16035,31.799591816135084
16037,35.99182198470729
16039,28.834356941769144
16041,27.811860194728343
16043,31.390591765353598
16045,28.5276086916276
16047,28.22086079857491
16049,22.69938509057904
16051,26.58486638555506
16053,27.505110882083375
16055,32.82208667744861
16057,43.66052867159848
16059,36.400817126565926
16061,35.17382181129116
16063,27.198362922902493
16065,33.43558038295392
16067,26.482617533667803
16069,38.75255742822851
16071,29.550101574139145
16073,22.085890945931666
16075,23.006133922803322
16077,36.6053177924896
16079,33.33333407616923
16081,46.216771476573726
16083,31.90183961882527
16085,47.85276112963524
16087,29.55010406038864
17001,39.754096334941515
17003,20.594264357396113
17005,37.60245982085545
17007,40.88114737954748
17009,25.204915349765944
17011,39.549177108479704
17013,42.62295283151954
17015,47.2336049417968
17017,42.520493861493726
17019,47.84836280093184
17021,33.81147698589472
17023,31.65983634570203
17025,27.35655581865439
17027,39.85655482347193
17029,32.58196812814667
17031,49.590166268422934
17033,35.860656991204166
17035,26.33196564949495
17037,39.036883945361794
17039,37.39754203951722
17041,33.50409660758725
17043,55.737705011342086
17045,31.76229520501459
17047,28.790982041893525
17049,31.864757036500176
17051,21.721311063019293
17053,40.163931383485966
17055,28.995901798369747
17057,39.8565564486365
17059,38.21721569370892
17061,31.76229579036594
17063,37.397539063570264
17065,26.844262638952852
17067,35.04098100864057
17069,29.713115485741667
17071,35.75819762991674
17073,44.364753510074266
17075,35.553279165648654
17077,35.75819517446104
17079,26.741804357693916
17081,29.508196201931305
17083,41.49590297901163
17085,62.82577867677815
17087,25.819672044147364
17089,45.081966692614
17091,34.631146398518304
17093,45.59426082416098
17095,41.08606557383288
17097,51.02459088362483
17099,39.44671970534685
17101,24.897542236400916
17103,40.06147504185149
17105,32.78688587206932
17107,36.98770548454058
17109,35.86065775757275
17111,46.31147158844024
17113,45.90163997174899
17115,36.57786843386776
17117,38.42212818768556
17119,41.80327914716279
17121,30.53278784692102
17123,40.88114670912106
17125,38.11475406998779
17127,26.434424683128398
17129,42.31557511227736
17131,44.15983765712855
17133,45.18442573557252
17135,34.63115328255009
17137,37.90983510571535
17139,30.942621294334558
17141,41.08606911013953
17143,45.0819671877924
17145,29.50819351396157
17147,42.213119889307194
17149,29.098361124953286
17151,23.053278441833136
17153,25.717211944406078
17155,41.90573683919248
17157,32.88934171880124
17159,34.016389928260324
17161,41.70082021080827
17163,41.598363108156455
17165,33.19672122028469
17167,48.770493121265226
17169,45.594259995975015
17171,30.6352461220739
17173,29.3032776143292
17175,41.08606469280822
17177,46.00409810604326
17179,44.36475238872968
17181,38.52458998000916
17183,27.663935141157854
17185,35.758197912919655
17187,36.98770625240096
17189,40.881149529890735
17191,29.405738583641096
17193,34.42623352873005
17195,42.7254104997988
17197,45.696718448434275
17199,36.475408057591785
17201,40.88114750839254
17203,41.39344258942312
18001,26.091369271729064
18003,38.88324403381841
18005,44.46700505483586
18007,32.08121649385693
18009,34.9238579781624
18011,54.21320072126882
18013,39.59391060882058
18015,25.68528078927375
18017,31.675127882240893
18019,45.17766611791954
18021,40.50761436280488
18023,33.90863301116481
18025,28.22335103477603
18027,24.16243558573489
18029,38.78172645277689
18031,36.54822248356112
18033,32.79187804263222
18035,36.95431456463726
18037,43.14720850985949
18039,30.964466813739833
18041,28.832488427609274
18043,43.55330196662735
18045,35.025376836688366
18047,23.04568392406169
18049,30.35533117122281
18051,33.70558363190239
18053,32.385790378959705
18055,30.558378799865174
18057,55.02537871071666
18059,51.675122852227084
18061,38.68019870063502
18063,52.89340268294856
18065,38.78172430884726
18067,34.8223324476719
18069,39.390860805711796
18071,37.157362376263265
18073,34.010150021995756
18075,28.426395655265146
18077,42.23349959017301
18079,28.934011329836203
18081,43.14720791197219
18083,38.37563180036882
18085,30.761419898099692
18087,17.86802089515283
18089,41.319797077445884
18091,42.53807030709876
18093,36.85279491320904
18095,38.47715947468936
18097,38.98477478655299
18099,33.60406218028099
18101,36.34517662399686
18103,29.74619268758484
18105,46.59898262160721
18107,32.89340145567335
18109,39.79695595738376
18111,22.944164443517323
18113,29.137055023588374
18115,55.9390822143928
18117,42.13198044496654
18119,32.7918771392718
18121,27.715734188457695
18123,42.335026973731935
18125,42.944164332722636
18127,43.451779489881204
18129,35.93908695628159
18131,34.11167519287374
18133,31.67512843326423
18135,33.19797226032358
18137,34.72081510739356
18139,36.54822088484561
18141,45.17766378091566
18143,32.38578695828769
18145,42.538071799747776
18147,33.705587317707085
18149,27.614215551692745
18151,37.96954657780273
18153,35.8375604941501
18155,22.741117227394124
18157,43.35025421770999
18159,34.314720493623355
18161,34.72081223969108
18163,43.04568984300134
18165,33.90862834947943
18167,37.66497610250166
18169,32.28426344460329
18171,35.02538087387171
18173,48.223351133019705
18175,30.355328893242657
18177,35.93908885340314
18179,32.690357130255784
18181,41.31979562443849
18183,36.54822291512262
19001,40.82051723396998
19003,44.102565778388275
19005,42.974353356260266
19007,37.94871930503094
19009,49.84615675332297
19011,46.76922818654742
19013,47.58974269148702
19015,52.410257145166796
19017,48.92307733154929
19019,42.97435565189482
19021,48.8205140120812
19023,48.10256311404273
19025,49.12820309092751
19027,51.897436314327415
19029,48.82051476557731
19031,49.64102440589483
19033,50.56410180731126
19035,44.20512973825732
19037,44.20512730491614
19039,42.35897092774723
19041,43.17948712179876
19043,41.33333097654356
19045,43.38461678130992
19047,42.66666738053304
19049,51.589746607270015
19051,29.128203656592152
19053,32.8205177408039
19055,43.794872485697915
19057,39.89743412192751
19059,49.02564246433181
19061,54.153847624238495
19063,41.84615204124236
19065,44.5128227342455
19067,42.974357123844044
19069,43.07692121620322
19071,41.64102515685995
19073,47.28205238412419
19075,50.666666160834076
19077,47.897435920493876
19079,51.07692088205162
19081,40.71795007332365
19083,45.74358933381436
19085,42.051280767492145
19087,42.769228108269395
19089,41.53846185312831
19091,40.51282034714271
19093,39.6923070134924
19095,51.794868193433786
19097,43.79486993778483
19099,46.87179651428572
19101,39.38461678705696
19103,61.02564366723237
19105,49.43590026312193
19107,38.25640990805159
19109,44.00000318888743
19111,40.205127675508926
19113,53.948722130798416
19115,41.02564072464669
19117,37.23077082149425
19119,33.43589810988917
19121,43.38462062173553
19123,34.46154249672998
19125,42.46154146368648
19127,50.46154013170492
19129,43.589744594299574
19131,39.89743351324719
19133,45.23077147276157
19135,37.94872117579106
19137,45.538461872543344
19139,47.89743423884142
19141,42.15384604411241
19143,38.46153913942151
19145,43.69230686627633
19147,41.94872065352267
19149,42.46153968096269
19151,42.769226442713496
19153,52.10256516810299
19155,44.30769124839589
19157,48.307694711953616
19159,42.769231049663624
19161,43.4871813940602
19163,47.487179564833205
19165,49.435898042615534
19167,33.74359208096242
19169,51.794872312717715
19171,49.948722001434895
19173,38.87179617071992
19175,41.33333432570381
19177,33.43589699444445
19179,38.666668443561655
19181,47.38461589721818
19183,46.76923177178386
19185,32.820515621115106
19187,46.05128393282051
19189,43.589745380529294
19191,51.79487130405503
19193,42.46154078167653
19195,41.84615193321872
19197,46.871794886044526
20001,34.120172907265854
20003,32.40343566899975
20005,32.51073225753457
20007,38.51931275077624
20009,33.15450777676931
20011,28.111588005152193
20013,46.67382169877676
20015,35.515022252384405
20017,37.231759592427615
20019,33.79828374783861
20021,32.18884405950716
20023,36.58798346621874
20025,39.484978075082125
20027,44.20601254037862
20029,36.90986910320361
20031,39.5922731722993
20033,38.197425181770285
20035,36.69527815240293
20037,36.37339249872458
20039,33.261801384961885
20041,41.63089958558604
20043,32.83261812832029
20045,50.21459246386227
20047,37.76823654823529
20049,26.502145012523716
20051,38.73390901923214
20053,45.600854791529414
20055,28.433473901143767
20057,29.29184583755654
20059,37.66094479604878
20061,42.70386323920366
20063,40.34334884302759
20065,64.59228252037254
20067,33.58368989248838
20069,29.18454739059135
20071,41.09442300080972
20073,40.77253234866752
20075,28.648069172185426
20077,37.76824136029665
20079,36.05150218664905
20081,28.86265968558845
20083,37.660946
20085,51.07296015712683
20087,42.70386405625
20089,39.16308832134532
20091,55.68669228638501
20093,38.19742659015978
20095,37.55364920319605
20097,37.66094364285715
20099,36.90987087140595
20101,34.656651645524605
20103,45.27896981143618
20105,36.69528036694321
20107,27.68240208557329
20109,38.519314969285716
20111,43.66953309924387
20113,43.454940920449864
20115,39.27038293809875
20117,51.82403319682826
20119,31.11588246728538
20121,37.660947624149806
20123,44.849787074138746
20125,33.79828609175181
20127,45.6008556099403
20129,30.364807522584897
20131,42.70385846192394
20133,17.918455591514856
20135,40.665234462093856
20137,42.4892684404462
20139,38.30471893706643
20141,34.227463497597434
20143,32.72532167288474
20145,43.240341895467836
20147,35.72961551331145
20149,30.686694219677136
20151,38.519314443211016
20153,34.01287447790379
20155,39.80686266160979
20157,43.133045098573824
20159,34.97854174942206
20161,31.866952685425066
20163,37.982831500969
20165,40.665237748091606
20167,34.12017226431025
20169,37.66094742950116
20171,34.44205910810811
20173,37.33905221476877
20175,31.545063690273878
20177,47.74678213282936
20179,30.150213104282315
20181,33.69098381649553
20183,38.30472274385302
20185,35.62231567180205
20187,36.802573221276596
20189,22.961375120948066
20191,32.40343391824407
20193,33.15450863231761
20195,31.437770962760506
20197,36.9098719816092
20199,29.721027892676766
20201,41.09442490272581
20203,40.02145813560886
20205,34.22746770745868
20207,32.83261966101695
20209,36.80257217854207
21001,29.367633475621215
21003,32.368703232652656
21005,47.588426044542004
21007,26.04501659347615
21009,35.26259068304571
21011,41.050372762321466
21013,34.94104996437347
21015,52.9474808855208
21017,45.337615554039196
21019,34.40514579489284
21021,48.338694273187194
21023,36.65595142682056
21025,35.79850038208667
21027,33.226153352249995
21029,37.29903236756855
21031,35.47695549119115
21033,38.6923912759837
21035,36.44158529775673
21037,53.37620758386547
21039,28.83172602684699
21041,38.37084748236822
21043,32.47588641107285
21045,25.830654322325465
21047,24.008575101394644
21049,45.65916541149947
21051,30.653807330245744
21053,27.652733382029098
21055,28.510183515036367
21057,32.26151854085546
21059,42.122186145618095
21061,30.54662293318655
21063,25.723470895444464
21065,37.834938355754545
21067,58.52089809335577
21069,37.40621542570309
21071,41.90782298956585
21073,63.66559883271977
21075,39.22829337861774
21077,30.76098487545359
21079,38.26366308198933
21081,37.83494049463671
21083,32.15434194603922
21085,36.97749684654301
21087,33.22614823276095
21089,34.08360368873257
21091,46.62379050481873
21093,47.374061573610035
21095,33.44051311669223
21097,38.69239216146868
21099,26.688103163965422
21101,36.5487669603986
21103,44.265811499098405
21105,27.33119081389896
21107,39.335476709010116
21109,24.651661365276638
21111,53.69774893390492
21113,44.80171618751347
21115,34.7266898511598
21117,51.12540265157013
21119,36.120045601737594
21121,27.438372916162564
21123,35.26259076505982
21125,29.581994019332775
21127,33.33333326061752
21129,36.977494328741294
21131,37.299033549084555
21133,40.514466174108286
21135,25.40192978836289
21137,31.51125256231576
21139,37.191852641291554
21141,38.69238979706245
21143,48.66023457585585
21145,42.97963569138638
21147,32.04715957955182
21149,38.5852116153603
21151,39.978561283729526
21153,35.79849817987119
21155,41.80064621126327
21157,41.58628244805048
21159,39.228293177352136
21161,41.050377079459054
21163,33.0117896376731
21165,35.04823428636722
21167,44.05145096861426
21169,29.367631784133025
21171,35.04823278451179
21173,38.47802376970539
21175,38.263664160026906
21177,38.049300903991536
21179,45.659168258272985
21181,41.15755250339847
21183,29.903539156343154
21185,49.08895934685954
21187,29.90353758961867
21189,32.9046071827768
21191,35.262593291060725
21193,45.230439793730675
21195,39.87138455194215
21197,40.94319536053927
21199,36.012861175233645
21201,31.51125376540393
21203,28.724547320014203
21205,39.87138690671549
21207,35.584137686779
21209,50.26795630546468
21211,40.30010772951275
21213,40.514468858198924
21215,20.900321470165185
21217,38.799569459964445
21219,28.18863722125953
21221,36.2272220317984
21223,34.61951060541652
21225,28.93891137391304
21227,36.01286577877062
21229,41.47909874020139
21231,28.83172504660213
21233,32.368702251819066
21235,33.547693153534965
21237,39.33547828874117
21239,61.41479001613849
22001,32.01251151887065
22003,22.732011315195752
22005,33.263814817039716
22007,28.050053126583382
22009,27.737227860975374
22011,20.959331677343215
22013,32.32534081133295
22015,31.074039257464715
22017,33.0552678111509
22019,27.528673925301565
22021,25.860270267980393
22023,12.825859483306125
22025,25.026069729817642
22027,27.73722653847557
22029,23.04483883320189
22031,27.11157418830184
22033,40.25025933708529
22035,29.614180059441974
22037,27.632950814233656
22039,23.670489740411664
22041,24.81751601402463
22043,26.798749670480962
22045,29.61418216254963
22047,36.91345404142408
22049,27.945775950496902
22051,46.715329360162116
22053,22.419189214433583
22055,32.95098926922962
22057,28.675702383424763
22059,24.504692684866352
22061,31.074032731225042
22063,25.338891992745996
22065,26.59019885952724
22067,30.4483830465986
22069,27.94577592258902
22071,51.407713418235666
22073,30.865483285137913
22075,40.45881575309532
22077,37.43482628292945
22079,32.01250934206371
22081,23.566215571885348
22083,30.344108388797604
22085,23.983317967859506
22087,31.803964685015078
22089,39.93743780650299
22091,19.708029135710287
22093,34.61939589129327
22095,40.56308849681006
22097,26.694472588955662
22099,24.921795262714245
22101,29.927006627787307
22103,40.66736128449784
22105,29.61418168480509
22107,39.8331594961402
22109,29.822732381559533
22111,31.49113646099733
22113,23.149114055977424
22115,28.571426894448162
22117,27.63295097528415
22119,29.40562819209124
22121,34.932219978574565
22123,30.344108057167986
22125,65.81874200559021
22127,31.38686065872745
23001,53.95010086198964
23003,53.84615312177799
23005,72.14137156401492
23007,51.97505316712917
23009,63.92930928148232
23011,56.444904923366906
23013,70.06237236425208
23015,67.46361376145177
23017,53.74220142866368
23019,56.860705458896064
23021,50.4157991495541
23023,64.65696176256618
23025,48.2328515476121
23027,58.004159326687294
23029,56.96465937525449
23031,64.76091791181635
24001,43.00202819373118
24003,59.53346804710617
24005,55.47667267841201
24009,52.83976103152649
24011,44.320487673445015
24013,58.113590541334474
24015,44.62474965287007
24017,48.58012095073911
24019,45.63894743490186
24021,59.12778643422996
24023,39.95942989449741
24025,55.780935082818154
24027,67.95132274290884
24029,55.57809475639537
24031,68.86409383573775
24033,51.014200068551496
24035,52.73833896898095
24037,50.91277781895639
24039,36.81541524174679
24041,60.446250110518214
24043,43.9148059112075
24045,42.292086179075525
24047,56.288029756769895
24510,46.85598324406226
25001,4.927211781379859
25003,50.05599246630058
25005,54.87121765206139
25007,3.471444690383382
25009,64.16573607327238
25011,60.80627057616052
25013,54.423292122394436
25015,59.126543321079225
25017,71.5565438187124
25021,70.32474519133042
25023,60.35834232239317
25025,63.493841195098845
25027,59.910417197845256
26001,50.79702187419941
26003,55.897981887718174
26005,42.295428577806895
26007,45.80233880763249
26009,51.32837071583028
26011,44.4208307251256
26013,47.50265609916396
26015,40.06376080979837
26017,48.88416667696761
26019,57.810834312736226
26021,45.69606659335155
26023,36.45058074630185
26025,41.338999039200864
26027,34.75026730350421
26029,57.49202925676295
26031,44.42082933805075
26033,61.636556484731855
26035,38.25717349895452
26037,48.45908855537574
26039,42.61424000093932
26041,53.134965691331686
26043,56.7481410749353
26045,47.50265763786114
26047,64.29330416932096
26049,41.126458456288326
26051,41.33899951409312
26053,53.24123383635783
26055,59.298623144143754
26057,37.83208982783857
26059,31.34962879065269
26061,44.1020179513469
26063,47.18384415705318
26065,48.45908547124509
26067,39.00106644335639
26069,48.03400954979703
26071,48.45908733968226
26073,36.87566234225636
26075,43.251859980059564
26077,51.222103223438374
26079,40.91392393574366
26081,50.265675962939675
26083,49.946864881170015
26085,50.69075454253175
26087,38.68225486159884
26089,73.5387890459015
26091,40.80765046489099
26093,50.690757163311645
26095,38.36344352739851
26097,63.12433725886524
26099,47.29011654588894
26101,51.32837224913142
26103,57.27949116915364
26105,52.07225992439576
26107,33.79383537605098
26109,57.91710819636796
26111,49.30924378343446
26113,40.38257129177754
26115,36.9819352712728
